コモチ,子持ち
コモドシ,子戻し
コモノ,菰野
コモノ,小者
コモノ,小物
コモリ,コモリ
コモリ,小森
コモリ,子守
コモリ,子守
コモリネ,こもり寝
コモリヤ,コモリヤ
コモル,こもる
コモロ,小諸
コモン,小紋
コモン,顧問
コモンゼン,古門前
コヤ,小屋
コヤク,小役
コヤシ,肥やし
コヤス,子安
コヤタ,小弥太
コヤナギ,小柳
コヤマ,児山
コヤマ,小山
コヤマ,小山
コヤマヒガシモトマチ,小山東元町
コユウ,固有
コユキ,小雪
コユビ,小指
コヨイ,こ宵
コヨウ,雇用
ゴヨウ,御用
コヨミ,暦
コヨリ,こより
コラ,こら
コラーゲン,コラーゲン
コラージュ,コラージュ
コラール,コラール
コライ,古来
ゴライタス,ゴライタス
コラエル,こらえる
ゴラク,娯楽
コラシオル,凝らしおる
コラス 　コラサレル,凝らす
コラックス,コラックス
コラボレーション,コラボレーション
コラム,コラム
コラムシュウ,コラム集
コラムニスト,コラムニスト
コラン,コラン
ゴラン,御覧
コリ,凝り
コリア,コリア
コリア,コリア
コリコリ,こりこり
コリゴリ,懲り懲り
コリショウ,凝り性
コリツ,孤立
コリムスキー,コリムプリンス
コリムプリンス,コリムプリンス
コリャ,こりゃ
コリョウ,湖陵
ゴリョウカク,五稜郭
ゴリラ,ゴリラ
コリル,懲りる
ゴリン,五輪
コリンズ,コリンズ
コリンズ,コリンズ
コリンド,コリンド
コル,凝る
コルグ,コルグ
コルコバード,コルコヴァード
コルサー,コルサー
コルサコフ,コルサコフ
コルセット,コルセット
ゴルチェ,ゴルチェ
コルドバ,コルドバ
コルトレーン,コルトレーン
ゴルナーグラードクルム,ゴルナーグラードクルム
コルネリウ,コルネリウ
ゴルバーグ,ゴルバーグ
コルバレネ,コルバレネ
ゴルフ,ゴルフ
ゴルファー,ゴルファー
ゴルフウェア,ゴルフウェア
ゴルフウン,ゴルフ運
ゴルフガーデン,ゴルフガーデン
ゴルフカイ,ゴルフ界
ゴルフクジ,ゴルフくじ
ゴルフクラブ,ゴルフクラブ
ゴルフコース,ゴルフコース
ゴルフコンペ,ゴルフコンペ
ゴルフジョウ,ゴルフ場
ゴルフショップ,ゴルフショップ
ゴルフバッグ,ゴルフバッグ
ゴルフパック,ゴルフパック
ゴルフプレー,ゴルフプレー
ゴルフボール,ゴルフボール
ゴルフメイト,ゴルフメイト
ゴルフメッセ,ゴルフメッセ
ゴルフヨウ,ゴルフ用
ゴルフライン,ゴルフライン
コルベール,コルベール
コルベール,コルベット
コルベット,コルベット
コルボ,コルボ
コルンゴルト,コルンゴルト
コレ,コレクション
コレ,これ
コレ？,Ｃｏｒａ
コレール,コレール
コレカタ,是方
コレギウム,コレギウム
コレキヨ,是清
コレクション,コレクション
コレクター,コレクター
コレクティブ,コレクティブ
コレクト,コレクト
コレコレ,これこれ
コレステロール,コレステロール
コレズミ,惟住
コレタカ,惟喬
コレチャンズ,ＫＯＲＥ‐ＣＨＡＮｚ
コレットチャック,コレットチャック
コレッリ,コレッリ
コレト,コレト
コレトウ,惟任
コレバー,コレバー
コレペティートル,コレペティートル
コレラ,コレラ
コレン,コレン
コレンゲ,小蓮華
コロ,コロ
コロ,コロコロンブス
コロ,ころ
ゴロ,語呂
コロアイ,ころ合い
コロウ,古老
ゴロウ,ＧＯＲＯ店名？
ゴロウ,五郎
ゴロウ,五六
ゴロウ,梧郎
ゴロー,ゴロー
コロガス,転がす
コロガリコム,転がり込む
コロガル,転がる
ゴロク,五六
ゴロク,語録
コロゲオチル,転げ落ちる
コロゲコム,転げ込む
コロコロ,ころころ
ゴロゴロ,ごろごろ
コロシ,殺し
コロシアイ,殺し合い
コロシアム,コロシアム
コロシマクル,殺しまくる
コロシヤ,殺し屋
コロス,コロス
コロス 　コロサレル,殺す
ゴロチャテギ,ゴロチャテギ
ゴロツキ,ごろつき
コロッケ,コロッケ
コロッセオ,コロッセオ
コロット,ころっと
コロナ,コロナ
コロナード,コロナード
コロナエクシブ,コロナエクシブ
コロナクーペ,コロナクーペ
コロニアル,コロニアル
コロニー,コロニー
ゴロネ,ごろ寝
コロネット,コロネット
コロビ,転び
コロブ,転ぶ
コロモ,衣
コロモガワ,衣川
コロラド,コロラド
コロラトゥーラ,コロラトゥーラ
ゴロワース,ゴロワース
コロン,ＣＯＬＯＮＮＥＳ
コロン,コロン
コロント,ころんと
ゴロント,ごろんと
コロンビア,コロンビア
コロンビア,コロンビア
コロンビア,コロンビア
コロンブス,コロンブス
コロンボ,コロンボ
コワイ 　コワサ,怖い
コワイロ,声色
コワク,こ惑
コワケ,小分け
ゴワゴワ,ごわごわ
コワザ,小技
コワシミズ,強清水
コワス 　コワサレル,壊す
ゴワツキ,ごわつき
ゴワツク,ごわつく
コワバリ,こわばり
コワフュール,ＣＯＩＦＦＵＲＥ
コワレサル,壊れ去る
コワレル,壊れる
コン,献
コン,今
コン,婚
コン,根
コン,混
コン,紺
コン,近
コン,今
コン,コン
コン,こん
ゴン,ゴン
ゴン,ゴン
ゴン,ゴン
コンイロ,紺色
コンイン,婚姻
コンカ,今夏
コンガ,困が
コンガ,コンガ
コンカイ,今回
コンガウン,紺ガウン
コンカック,コンカック
コンガリ 　コンガリト,こんがり
コンカン,根幹
コンガン,懇願
コンキ,今期
コンキ,今季
コンキ,根気
コンキュウ,困窮
コンキョ,根拠
コング,コング
コンクール,コンクール
コンクエスト,コンクエスト
コンクリート,コンクリート
ゴンゲ,権化
コンケープ,コンケープ
コンケスト,コンケスト
コンケツ,混血
コンゲツ,今月
コンゲン,根元
ゴンゲン,権現
コンゴ,今後
コンコウ,混交
コンゴウ,金剛
コンゴウ,混合
コンゴウ,金剛
コンコウハタ,金光畑
コンコード,コンコード
コンコルド,コンコルド
コンコン,こんこん
ゴンザ,権左
コンサート,コンサート
コンサイ,根菜
コンザイ,混在
ゴンザガ,ゴンザガ
コンサク,今作
コンザツ,混雑
コンサバ,コンサバ
コンサバティブ,コンサバティブ
ゴンザブロウ,権三郎
コンサルタント,コンサルタント
コンサルティング,コンサルティング
コンサルテーション,コンサルテーション
ゴンサレス,ゴンサレス
ゴンサロ,ゴンサロ
ゴンザロ,ごんざろ
コンジ,紺地
コンジ,根治
コンシーズン,今シーズン
コンシーラー,コンシーラー
コンシェルジュ,コンシェルジュ
コンジキ,金色
コンジャク,今昔
コンシャス,コンシャス
コンジュ,紺綬（こんじゅ）
コンシュウ,今週
コンシュウ,今秋
コンシュン,今春
コンショウ,根鞘（こんしょう）
コンジョウ,紺青
コンジョウ,根性
ゴンジョウジチョウ,権常寺町
ゴンシロウ,権四郎
コンシン,こん身
コンシン,懇親
コンス,公司
コンスイ,こん睡
ゴンスケ,権助
コンスタンチン,コンスタンチン
コンスタンティヌス,コンスタンティヌス
コンスタント,コンスタント
コンストラクション,コンストラクション
コンストラクター,コンストラクター
コンセイ,混成
コンセイ,混声
コンセエル,コンセエル
コンセキ,こん跡
コンセツ,懇切
コンセプション,ｃｏｎｃｅｐｔｉｏｎ
コンセプター,コンセプター
コンセプチュアル,コンセプチュアル
コンセプト,コンセプト
コンセプトヘリ,コンセプトヘリ
コンセルファ,コンセルファ
コンセン,混戦
コンゼン,こん然
コンセンサス,コンセンサス
コンセント,コンセント
コンセントリック,コンセントリック
ゴンゾウ,権三
コンソール,コンソール
コンソシアム,コンソシアム
コンソメ,コンソメ
コンソメスープ,コンソメ・スープ
コンソレ,コンソレ
コンタ,コンタ
ゴンダ,権田
コンター,コンター
コンダク,混濁
コンダクター,コンダクター
コンタクッス,コンタックス
コンダクティング,コンダクティング
コンタクト,コンタクト
コンタックス,コンタックス
コンダテ,献立
ゴンダユウ,権太夫
コンタン,魂胆
コンダン,懇談
コンチ,コンチ
コンチェルト,コンチェルト
ゴンチチ,ゴンチチ
コンチネンタル,コンチネンタル
コンチネント,コンチネント
コンチュウ,昆虫
コンツェルン,コンツェルン
コンティ,コンティ
コンテイ,根底
コンディショナー,コンディショナー
コンディショニング,コンディショニング
コンディション,コンディション
コンディション,コンディション
コンディトライ,コンディトライ
コンディヤック,コンディヤック
コンテキスト,コンテクスト
コンテス,コンテス
コンテスト,コンテスト
コンテストヘリ,コンテストヘリ
コンテッサ,コンテッサ
コンテナー,コンテナ
コンテナヤード,コンテナヤード
コンテン,今展
コンデンサー,コンデンサー
コンテンツ,ＣＯＮＴＥＮＴＳ
コンテンプレーション,コンテンプレーション
コンテンポラリー,コンテンポラリー
コンテンポラリー,コンテンポラリー
コンド,今度
コントアー,コントアー
コントウ,こん倒
コンドウ,金堂
コンドウ,近藤
コントゥアー,コントゥアー
コンドミニアム,コンドミニアム
ゴンドラ,ゴンドラ
コントラスト,コントラスト
コントラバス,コントラバス
コントレ,コントレ
コントローラー,コントローラー
コントローラブル,コントローラブル
コントロール,コントロール
コントロールド,コントロールド
コントン,混とん
コンドン,コンドン
コンナ,こんな
コンナン,困難
コンニチ,今日
コンニチハ,こんにちは
コンニャク,こんにゃく
コンニュウ,混入
コンネン,今年
コンノ,こんの
コンノ,金野
コンノ,今野
コンノ,紺野
コンノ,コンノ
コンバージョン,コンバージョン
コンバース,コンバース
コンバーター,コンバーター
コンバーチブル,コンバーチブル
コンバーティブル,コンバーティブル
コンパートメント,コンパートメント
コンパイラ,コンパイラ
コンパウンド,コンパウンド
コンパクト 　コンパクトサ,コンパクト
コンパクトカー,コンパクトカー
コンパス,コンパス
コンパスグラス,コンパスグラス
コンパスルイ,コンパス類
コンパック,コンパック
コンパッソ,コンパッソ
コンバット,コンバット
コンパニオン,コンパニオン
コンバン,今晩
コンバンハ,今晩は
コンビ,コンビ
コンビーフ,コンビーフ
コンビニ,コンビニ
コンビニエンス,コンビニエンス
コンビネーション,コンビネーション
コンピューター,コンピューター
コンピューティング,コンピューティング
コンピュートラック,コンピュートラック
コンピラ,金比羅
コンピレーション,コンピレーション
コンブ,昆布
コンファメーション,コンファメーション
コンフィ,コンフィ
コンフォート,コンフォート
コンフォール,コンフォール
ゴンブト,ごんぶと
コンフリー,コンフリー
コンプリート,コンプリート
コンブレ,紺ブレ
コンプレックス,コンプレックス
コンプレッション,コンプレッション
コンペ,コンペ
コンベア,コンベア
コンペイトウ,コンペイトー
コンペキ,紺碧
コンペティション,コンペティション
コンペティブ,コンペティブ
コンペルーム,コンペルーム
コンベロア,コンベロア
コンベンション,コンベンション
コンペンセイション,コンペンセイション
コンボ,コンボ
コンポ,コンポ
コンボイ,コンボイ
コンボウ,こん棒
コンボウ,混紡
コンポウ,梱包
コンポーザー,コンポーザー
コンポート,コンポート
コンポーネント,コンポーネント
コンポジショナル,ｃｏｍｐｏｓｉｔｉｏｎａｌ
コンポジション,ｃｏｍｐｏｓｉｔｉｏｎ
コンポシステム,コンポシステム
コンポジット,コンポジット
コンポプロ,コンポプロ
コンポメイト,コンポメイト
コンポン,根本
コンマイ,混米
コンメイ,混迷
コンモケット,紺モケット
コンモリ 　コンモリト,こんもり
コンヤ,今夜
コンヤ,紺屋
コンヤク,婚約
コンラン,混乱
コンラン,コンラン
コンリュウ,建立
コンリンザイ,金輪際
コンレイ,婚礼
コンロ,こんろ
コンロッド,コンロッド
コンワク,困惑
サ,差
サ,サ
サ,さ
サ,さ・サ
サ,さ
ザ,座
サア,さあ
サー,サー
サーカス,サーカス
サーキット,サーキット
サーキットラン,サーキット・ラン
サークル,サークル
ザーサイ,搾菜
サーシャ,サーシャ
サーズデー,サーズデー
サーチライト,サーチライト
サーチング,サーチング
ザーッ,ざあっ
サーディン,サーディン
サーディンカン,サーディン缶
サーディンマリネ,サーディン・マリネ
サード,サード
サードアルバム,サード・アルバム
サードサク,サード作
サードシート,サード・シート
サーバー,サーバー
サーバーチーム,サーバー・チーム
サービス,サービス
サービスイン,サービス員
サービスエリア,サービス・エリア
サービスカ,サービス課
サービスガク,サービス額
サービスキープ,サービス・キープ
サービスキャビネ,サービス・キャビネ
サービスギョウ,サービス業
サービスゲーム,サービス・ゲーム
サービスデー,サービス・デー
サービスバン,サービス判
サービスヒン,サービス品
サービスブ,サービス部
サービスプラザ,サービス・プラザ
サービスリョウ,サービス料
サーフ,サーフ
サーブ,サーブ
サーフィス,サーフェス
サーフィン,サーフィン
サーフェス,サーフェス
サーフショップ,サーフ・ショップ
サーフビート,サーフ・ビート
サーフボーイ,サーフ・ボーイ
サープラス,サープラス
サーブレシーブ,サーブ・レシーブ
サーペンフロ,サーペンフロ
サーボ,サーボ
サーボフレーム,サーボ・フレーム
サーマル,サーマル
サーマン,サーマン
サーム,サーム
サーモ,サーモ
サーモインナー,サーモ・インナー
サーモス,サーモス
サーモス,サーモス
サーモラクティル,サーモラクティル
サーモン,サーモン
サーモンフライ,サーモンフライ
サーラ,サーラ
サーランギ,サーランギ
ザール,ザール
ザールバッハ,ザールバッハ
ザールブリュッケン,ザールブリュッケン
サーロイン,サーロイン
サーンス,サーンス
サイ,才
サイ,さい
サイ,祭
サイ,祭
サイ,差異
サイ,再
サイ,最
サイ,細
サイ,菜
サイ,裁
サイ,際
サイ,西
サイ,彩
サイ,崔
サイ,犀
サイ,西
ザイ,在
ザイ,材
ザイ,罪
ザイ,財
ザイ,剤
サイアイ,最愛
サイアク,最悪
ザイアク,罪悪
ザイアックス,ザイアックス
ザイーチェク,ザイーチェク
ザイーテン,ザイーテン
ザイール,ザイール
サイイン,西院
サイエン,菜園
サイエン,再演
サイエン,最遠
サイエンス,サイエンス
サイエンティスト,サイエンティスト
サイオンジ,西園寺
サイカ,最下
サイカ,雑賀
サイカイ,再会
サイカイ,再開
サイカイ,催会
サイカイ,西海
サイガイ,災害
ザイカイ,財界
ザイガイ,在外
サイカク,犀角
サイカク,西鶴
ザイガク,在学
サイキ,再帰
サイキ,再起
サイキ,再輝
サイキ,才気
サイキ,斎木
サイキ,西木
サイキ,斉木
サイギ,猜疑
サイギュウ,犀牛
サイキョウ,最強
サイキョウ,埼京
サイギョウ,西行
サイキン,細菌
サイキン,最近
ザイキン,在勤
サイク,細工
サイクランド,サイクランド
サイクリスト,サイクリスト
サイクリック,サイクリック
サイクリング,サイクリング
サイクル,サイクル
サイクルショップ,サイクルショップ
サイクロン,サイクロン
サイケ,サイケ
ザイケイ,財形
サイケツ,裁決
サイゲツ,歳月
サイケデリック,サイケデリック
サイケン,債券
サイケン,再建
サイケン,債権
サイゲン,際限
サイゲン,再現
ザイゲン,財源
サイコ,柴胡
サイコ,最古
サイゴ,最後
サイゴ,最期
サイゴ,最後
ザイコ,在庫
サイコウ,再興
サイコウ,再考
サイコウ,最高
サイコウ,催行
サイコウ,採光
サイゴウ,西郷
ザイコウ,在校
ザイゴウ,在郷
サイコク,西国
サイコスリラー,サイコスリラー
サイコロ,賽子
サイコロジカル,サイコロジカル
サイコン,再婚
サイゴン,サイゴン
サイサ,歳差
サイサキ,さい先
サイサン,再三
サイサン,採算
ザイサン,財産
サイシ,妻子
サイシ,才子
サイシ,祭司
サイシ,崔子
サイジ,催事
サイジ,歳時
サイシキ,彩色
サイジク,細軸
サイジツ,祭日
ザイシツ,材質
サイシュ,採取
サイシュウ,最終
サイシュウ,採集
サイシュウ,済州
サイシュウ,蔡州
ザイジュウ,在住
サイシュン,再春
サイショ,最初
サイショ,税所
ザイショ,在所
サイショウ,最小
サイショウ,最少
サイショウ,宰相
サイジョウ,最上
サイジョウ,西条
サイジョウ,西城
サイジョウキタ,西条北
サイジョウチョウ,西条町
サイシン,再審
サイシン,細心
サイシン,最新
サイシン,最深
サイシン,細辛
サイジン,才人
サイジン,祭神
サイス,サイス
サイズ,サイズ
サイズエラビ,サイズ選び
サイズオーダー,サイズオーダー
サイズダウン,サイズダウン
サイスル,際する
サイスン,採寸
サイセイ,再生
サイセイ,最盛
サイセイ,犀星
ザイセイ,財政
サイセキ,採石
ザイセキ,在席
ザイセキ,在籍
サイセン,再戦
サイゼン,最前
サイゼン,最善
サイソク,催促
サイソク,最速
サイタ,最多
サイタ,斎田
サイダ,斎田
ザイタ,座板
サイダー,サイダー
サイタイ,妻帯
サイダイ,西大
サイダイ,最大
ザイタイ,在隊
サイタク,採択
ザイタク,在宅
サイタマ,埼玉
サイタン,最短
サイダン,祭壇
サイダン,裁断
ザイダン,財団
サイチェック,再チェック
サイチク,再築
サイチュウ,最中
サイチョウ,最長
サイチロウ,佐一郎
サイチン,最珍
サイテイ,最低
サイデイ,細泥
サィディング,サィディング
サイテーション,サイテーション
サイテキ,最適
ザイテク,財テク
サイデビュー,再デビュー
サイテン,採点
サイテン,祭典
サイテン,採点
サイト,西都
サイト,サイト
サイド,再度
サイド,サイド
サイドアーム,サイドアーム
サイトウ,ＳＡＩＴＯ
サイトウ,サイトウ
サイトウ,斎藤
サイドウィング,サイドウィング
サイドウォーク,サイドウォーク
サイドカー,サイドカー
サイドカーブ,サイドカーブ
サイドカバー,サイドカバー
サイドサポート,サイドサポート
サイドジッパー,サイドジッパー
サイドスカート,サイドスカート
サイドステップ,サイドステップ
サイドスラスト,サイドスラスト
サイドテープ,サイドテープ
サイドテーブル,サイドテーブル
サイドドア,サイドドア
サイドバー,サイドバー
サイドバイザー,サイドバイザー
サイドパネル,サイドパネル
サイドビジネス,サイドビジネス
サイドビュー,サイドビュー
サイトフィル,サイトフィル
サイドフレーム,サイドフレーム
サイドポケット,サイドポケット
サイドメン,サイドメン
サイドメンバー,サイドメンバー
サイドモール,サイドモール
サイドライト,サイドライト
サイドライン,サイドライン
サイドレター,サイドレター
サイナム,責む
サイナン,災難
ザイニチ,在日
ザイニン,在任
サイニング,ＳＩＧＮＩＮＧ
サイネン,再燃
サイノウ,才能
サイノス,ＣＹＮＯＳ
サイノメ,賽の目
サイハイ,采配
サイバイ,栽培
サイハク,西伯
サイバシ,菜箸
サイハツ,再発
ザイバツ,財閥
サイハテ,最果て
サイバラ,西原
サイハン,再販
サイバン,裁判
サイパン,サイパン
ザイハン,在阪
ザイバン,在番
サイバンド,サイバンド
サイヒ,採否
サイヒツ,才筆
サイフ,財布
サイブ,細部
サイブーム,再ブーム
サイブン,細分
ザイベイ,在米
サイヘン,再編
サイホウ,西芳
サイホウ,裁縫
サイホウ,再訪
サイボウ,細胞
サイボーグ,サイボーグ
サイホク,最北
サイマツ,歳末
サイミツ,細密
サイミン,催眠
サイム,債務
ザイム,財務
ザイモク,材木
ザイモクザ,材木座
サイモン,サイモン
サイモン,柴門
サイモン,サイモン
サイモン,サイモン
サイヤー,サイヤー
サイユウ,祭友
サイヨウ,採用
サイリュウ,細粒
サイリョウ,最良
サイリョウ,裁量
ザイリョウ,材料
ザイリョク,財力
ザイル,ザイル
ザイルワーク,ザイルワーク
サイレース,再レース
サイレンサー,サイレンサー
サイレンス,サイレンス
サイレント,サイレント
サイロク,再録
サイワイ,幸
サイワイ,幸い
サイン,サイン
ザイン,ザイン
サインアップ,サインアップ
サインカイ,サイン会
サインツ,サインツ
サインペン,サインペン
ザウエル,ザウエル
サウザン,サウザン
サウザンド,ＴＨＯＵＳＡＮＤ
サウサンプトン,サウサンプトン
サウジ,サウジ
サウジアラビア,サウジアラビア
サウス,サウス
サウス,サウス
サウスウイング,サウスウイング
サウダージ,サウダージ
サウダーデ,サウダージ
サウナ,サウナ
サウナツキ,サウナ付き
ザウバー,ザウバー
サウルス,サウルス
ザウルス,ザウルス
サウンド,サウンド
サウンドカード,サウンドカード
サウンドカン,サウンド感
サウンドファイル,サウンドファイル
サエ,沙恵
サエ,冴え
サエカエル,冴え返る
サエキ,差益
サエキ,佐伯
サエギル 　サエギラレル,遮る
サエグサ,三枝
サエコ,佐衛子
サエコ,沙絵子
サエコ,冴子
サエコ,小枝子
サエザエ,冴え冴え
サエズリ,囀り
サエズル,囀る
ザエモン,左衛門
サエル,冴える
サエワタル,冴え渡る
サオ,竿
サオウ,左往
ザオウ,蔵王
ザオウ,蔵王
サオサキ,竿先
サオタツ,竿辰
サオヅクリ,竿作り
サオトメ,小乙女
サオトメ,早乙女
サオヨシ,竿好
サオリ,さおり
サオリ,サオリ
サオリ,沙織
サカ,坂
サカ,坂
サガ,嵯峨
サガ,嵯峨
サガ,佐賀
サガ,性
ザガート,ザガート
サカイ,堺
サカイ,サカイ
サカイ,境
サカイ,坂井
サカイ,阪井
サカイ,酒井
サカイ,堺
サカイ,境
サカイ,坂井
サカイ,境
サカイ,さかい
サカイスジ,堺筋
サカイスジホンチョウ,堺筋本町
サカイダ,サカイダ
サカイダ,坂井田
サカイネ,酒井根
サカイヒガシ,堺東
サカエ,寒河江
サカエ,栄
サカエ,栄
サカエ,栄
サカエチョウ,栄町
サカエネ,栄根
サカエル,栄える
サカオカ,坂岡
サカガミ,坂上
サカガワ,坂川
サカキ,ＳＡＫＡＫＩ
サカキダ,榊田
サカキバラ,サカキバラ
サカキバラ,榊原
サガク,差額
ザガク,座学
サカグチ,坂口
サカグチ,阪口
サカグラ,酒蔵
サカサ,逆さ
サカサ,逆さ？
サカサマ,逆様
サガサワ,嵯峨沢
サガシ,捜し
サガシアグネル,捜しあぐねる
サガシアテル,捜し当てる
サカシタ,坂下
サガシダス 　サガシダセル,捜し出す
サガシマワル,捜し回る
サガシモトメル,捜し求める
サガス 　サガセル,捜す
サカズキ,杯
サカセガワ,逆瀬川
サカタ,さかた
サカタ,坂田
サカタ,サカタ
サカタ,酒田
サカダイ,坂大
サカダツ,逆立つ
サカダル,酒だる
サカテ,逆手
サカト,サカト
サカナ,さかな
サカナツリ,魚釣り
サカナデ,逆なで
サカナヘン,魚偏
サカナヤ,魚屋
サカニシ,サカニシ
サカニシ,坂西
サガノ,嵯峨野
サカノハナ,栄ノ花
サカノボル,遡る
サカバ,酒場
サカビン,酒瓶
サカマキ,坂巻
サカマキ,酒巻
サカマキ,逆巻
サカマチ,坂町
サカミ,酒見
サカミ,沙加美
サガミ,サガミ
サガミ,相模
サガミオオノ,相模大野
サガミガオカ,相模が丘
サガミコ,相模湖
サカミチ,坂道
サガミハラ,相模原
サガミラッド,サガミラッド
サカムケ,逆剥け
サカムラ,坂村
サカモト,サカモト
サカモト,坂本
サカモト,坂元
サカモト,阪本
サカモト,坂本
サカヤ,酒屋
サガラ,さがら
サガラ,相楽
サカラウ,逆らう
サカリ,盛り
サガリシオ,下がり潮
サガリマユ,下がり眉
サガル,下がる
サガルマータ,サガルマータ
サカレケイ,裂かれ形
サカワ,酒匂
サガワ,佐川
サカン,左官
サカン,盛ん
サガン,左岸
サガン,サガン
サキ,左記
サキ,さき
サキ,沙己
サキ,咲
サキ,早希
サキ,崎
サキ,崎
サキ,先
サキ,先
サギ,詐欺
サギ,鷺
サキイト,先糸
サキウラ,崎裏
サキエ,早岐江
サキオクリ,先送り
サキオリ,裂き織り
サキガケ,魁
サキガケ,先駆け？
サキガケ,先駆け？
サキガケ,先駆け
サキクサ,三枝
サキコ,佐喜子
サキゴロ,先ごろ
サギサカ,匂坂
サキザキ,先先
サキソホン,サキソホン
サキタ,崎田
サキダチ,先立ち
サキダツ 　サキダタレル,先立つ
サキチ,左吉
サキヅケ,先付け
サキッポ,先っぽ
サキドリ,先取り
サキドル,先取る
サキノ,先野
サギノミヤ,鷺宮
サキバシル,先走る
サキハナ,咲花
サキホ,咲穂
サキボソリ,先細り
サキホド,先程
サキマワリ,先回り
サキミダレル,咲き乱れる
サキミチル,咲き満ちる
サキミツ,咲き満ちる
サキムラ,崎村
サキモノ,先物
サキモリ,防人
サキョウ,左京
サギョウ,作業
サキワタシ,先渡し
サキン,砂金
サキンズル,先んずる
サク,朔
サク,柵
サク,策
サク,作
サク,作
サク,佐久
サク 　サカセル,咲く
サク 　サカレル,裂く
サクイ,作為
サクイン,索引
サクオ,作雄
サクガ,作画
ザクギリ,ざく切り
サクゲン,削減
サクゴ,錯誤
サクシ,策士
サクシ,作詞
サクシーズン,昨シーズン
サクジツ,昨日
サクシャ,作者
サクシュウ,昨秋
サクシュツ,削出
サクシュン,昨春
サクジョ,削除
サクシン,作新
サクズ,作図
サクスル,策する
サクセイ,さくせい
サクセス,サクセス
サクセスフル,ＳＵＣＣＥＳＳＦＵＬ
サクセロ,サクセロ
サクセン,作戦
サクソウ,錯綜
サクソン,サクソン
サクタ,作田
サクチュウ,作中
サクット,さくっと
サクテイ,策定
サクドウ,策動
サクネン,昨年
サクノシン,作之進
サクノスケ,作之助
サクヒン,作品
サクフウ,作風
サクブン,作文
サクホウ,冊封
サクボウ,朔望
サクマ,さくま
サクマ,佐久間
サクモツ,作物
サクヤ,昨夜
サクヨウ,作陽
サクラ,サクラ
サクラ,サクラ
サクラ,桜
サクラ,桜
サクラ,佐倉
サクラ,桜
サグラーハス,サグラーハス
サクライ,サクライ
サクライ,桜井
サクライ,桜井
サクライロ,桜色
サクラエイコウオー,サクラエイコウオー
サクラエビ,桜蝦
サクラオカ,桜丘
サクラガイ,桜貝
サクラガオカ,桜丘
サクラガオカ,櫻ケ岡
サクラガオカチョウ,桜丘町
サクラガサコ,桜ヶ迫
サクラガサネ,桜襲
サクラガラ,桜柄
サクラガワ,櫻川
サクラギ,桜木
サクラギチョウ,桜木町
サクラコ,さくら子
サクラコ,櫻子
サクラジマ,桜島
サクラショウリ,サクラショウリ
サクラシンゲキ,サクラシンゲキ
サクラシンマチ,桜新町
サクラソウ,桜草
サクラダ,桜田
サクラチトセオー,サクラチトセオー
サクラノミヤ,桜宮
サクラバクシンオー,サクラバクシンオー
サクラハゴロモ,サクラハゴロモ
サクラバシ,桜橋
サクラバナ,桜花
サクラメール,桜メール
サクラモチ,桜餅
サクラン,錯乱
サクランボウ,桜ん坊
サグリ,探り
サクリャク,策略
サクル,さくる
サグル,探る
サクレイ,作例
サクレクール,サクレクール
サクレツ,炸裂
ザクロ,柘榴
サケ,鮭
サケ,酒
サゲ,下げ
サケカス,酒かす
サケカン,鮭缶
サケグセ,酒癖
サケツキ,酒付き
サケノミ,酒飲み
サケビ,叫び
サケビゴエ,叫び声
サケブ 　サケバレル,叫ぶ
サケル,裂ける
サケル 　サケラレル,避ける
サゲル 　サゲラレル,下げる
サゲン,左舷
サコ,佐古
サコ,迫
ザコ,雑魚
ザコウ,座高
サゴウヤ,佐郷屋
サコク,鎖国
サコタ,迫田
サコツ,鎖骨
ザコツ,座骨
サコト,小鼓音
サコン,左近
サコンヤマ,左近山
ササ,笹
サザーランド,サザーランド
ササイ,些細
ササエ,支え
サザエ,サザエ
ササエル 　ササエラレル,支える
ササオ,笹尾
ササオニシ,笹尾西
ササガキ,笹掻き
ササガワ,笹川
ササキ,ＳＡＳＡＫＩ
ササキ,ささき
ササキ,ササキ
ササキ,佐々木
ササクレダツ,ささくれ立つ
ササゲモノ,捧げ物
ササゲル 　ササゲラレル,捧げる
ササコ,笹子
ササザキ,笹崎
ササズシ,笹鮨
ササチマキ,笹粽
ササツ,査察
ササヅカ,笹塚
ササナリ,笹鳴り
ササニシキ,ささにしき
サザビー,サザビー
サザビー,サザビー
ササミ,笹身
ササメ,笹目
ササメユキ,細雪
ササモト,笹本
ササヤ,ササヤ
ササヤカ,細やか
ササヤキ,囁き
ササヤキアウ,囁き合う
ササヤク 　ササヤカレル,囁く
ササヤチョウ,笹屋町
ササユリ,笹百合
ササラ,佐々良
ササラ,簓
サザランド,サザランド
ササル,刺さる
サザン,茶山
サザン,サザン
サザンカ,山茶花
サザンガ,さざんが
サシ,差し
サジ,匙
サジ,佐治
ザシ,座視
サシアゲル,差し上げる
サシアジ,指し味
サシアタリ,差し当たり
サシアタル,差し当たる
サシー,ＳＡＳＩ
サシイレ,差し入れ
サシイレル,差し入れる
サシエ,挿し絵
サシオク,差し置く
サシオサエル,差し押さえる
サシカエル,差し替える
サシカカル,差し掛かる
サシガネ,差し金
サシガメ,さしがめ
サジキ,桟敷
ザシキ,座敷
サシキル,差し切る
サシクチ,挿し口
サシコ,サシコ
